name,end_month_date,end_month_price
日本ガイシ,2018-07-31,1956.0
日本ガイシ,2018-08-31,1810.0
日本ガイシ,2018-09-28,1874.0
日本ガイシ,2018-10-31,1587.0
日本ガイシ,2018-11-30,1683.0
日本ガイシ,2018-12-28,1491.0
日本ガイシ,2019-01-31,1670.0
日本ガイシ,2019-02-28,1699.0
日本ガイシ,2019-03-29,1608.0
日本ガイシ,2019-04-26,1644.0
日本ガイシ,2019-05-31,1474.0
日本ガイシ,2019-06-28,1571.0
日本ガイシ,2019-07-31,1632.0
日本ガイシ,2019-08-30,1426.0
日本ガイシ,2019-09-30,1539.0
日本ガイシ,2019-10-31,1674.0
日本ガイシ,2019-11-29,1805.0
日本ガイシ,2019-12-30,1904.0
日本ガイシ,2020-01-31,1857.0
日本ガイシ,2020-02-28,1697.0
日本ガイシ,2020-03-31,1417.0
日本ガイシ,2020-04-30,1424.0
日本ガイシ,2020-05-29,1579.0
日本ガイシ,2020-06-30,1488.0
日本ガイシ,2020-07-31,1307.0
日本ガイシ,2020-08-31,1507.0
日本ガイシ,2020-09-30,1495.0
日本ガイシ,2020-10-30,1483.0
日本ガイシ,2020-11-30,1659.0
日本ガイシ,2020-12-30,1592.0
日本ガイシ,2021-01-29,1828.0
日本ガイシ,2021-02-26,1880.0
日本ガイシ,2021-03-31,2024.0
日本特殊陶業,2018-04-27,2820.0
日本特殊陶業,2018-05-31,2980.0
日本特殊陶業,2018-06-29,3160.0
日本特殊陶業,2018-07-31,3210.0
日本特殊陶業,2018-08-31,3160.0
日本特殊陶業,2018-09-28,3310.0
日本特殊陶業,2018-10-31,2292.0
日本特殊陶業,2018-11-30,2332.0
日本特殊陶業,2018-12-28,2192.0
日本特殊陶業,2019-01-31,2338.0
日本特殊陶業,2019-02-28,2366.0
日本特殊陶業,2019-03-29,2054.0
日本特殊陶業,2019-04-26,2157.0
日本特殊陶業,2019-05-31,1911.0
日本特殊陶業,2019-06-28,2022.0
日本特殊陶業,2019-07-31,2086.0
日本特殊陶業,2019-08-30,1834.0
日本特殊陶業,2019-09-30,2058.0
日本特殊陶業,2019-10-31,2217.0
日本特殊陶業,2019-11-29,2191.0
日本特殊陶業,2019-12-30,2134.0
日本特殊陶業,2020-01-31,1947.0
日本特殊陶業,2020-02-28,1775.0
日本特殊陶業,2020-03-31,1522.0
日本特殊陶業,2020-04-30,1622.0
日本特殊陶業,2020-05-29,1737.0
日本特殊陶業,2020-06-30,1544.0
日本特殊陶業,2020-07-31,1409.0
日本特殊陶業,2020-08-31,1825.0
日本特殊陶業,2020-09-30,1830.0
日本特殊陶業,2020-10-30,1825.0
日本特殊陶業,2020-11-30,1891.0
日本特殊陶業,2020-12-30,1763.0
日本特殊陶業,2021-01-29,1942.0
日本特殊陶業,2021-02-26,1802.0
日本特殊陶業,2021-03-31,1911.0
日本航空電子工業,2018-04-27,1872.0
日本航空電子工業,2018-05-31,1815.0
日本航空電子工業,2018-06-29,1745.0
日本航空電子工業,2018-07-31,1924.0
日本航空電子工業,2018-08-31,2032.0
日本航空電子工業,2018-09-28,1914.0
日本航空電子工業,2018-10-31,1501.0
日本航空電子工業,2018-11-30,1430.0
日本航空電子工業,2018-12-28,1272.0
日本航空電子工業,2019-01-31,1414.0
日本航空電子工業,2019-02-28,1449.0
日本航空電子工業,2019-03-29,1541.0
日本航空電子工業,2019-04-26,1794.0
日本航空電子工業,2019-05-31,1518.0
日本航空電子工業,2019-06-28,1581.0
日本航空電子工業,2019-07-31,1526.0
日本航空電子工業,2019-08-30,1405.0
日本航空電子工業,2019-09-30,1531.0
日本航空電子工業,2019-10-31,2037.0
日本航空電子工業,2019-11-29,2084.0
日本航空電子工業,2019-12-30,2218.0
日本航空電子工業,2020-01-31,1974.0
日本航空電子工業,2020-02-28,1733.0
日本航空電子工業,2020-03-31,1301.0
日本航空電子工業,2020-04-30,1412.0
日本航空電子工業,2020-05-29,1493.0
日本航空電子工業,2020-06-30,1447.0
日本航空電子工業,2020-07-31,1333.0
日本航空電子工業,2020-08-31,1381.0
日本航空電子工業,2020-09-30,1442.0
日本航空電子工業,2020-10-30,1429.0
日本航空電子工業,2020-11-30,1400.0
日本航空電子工業,2020-12-30,1579.0
日本航空電子工業,2021-01-29,1625.0
日本航空電子工業,2021-02-26,1690.0
日本航空電子工業,2021-03-31,1790.0
日本製鉄,2018-04-27,2385.0
日本製鉄,2018-05-31,2282.5
日本製鉄,2018-06-29,2175.5
日本製鉄,2018-07-31,2223.5
日本製鉄,2018-08-31,2235.5
日本製鉄,2018-09-28,2403.5
日本製鉄,2018-10-31,2087.0
日本製鉄,2018-11-30,2076.0
日本製鉄,2018-12-28,1892.5
日本製鉄,2019-01-31,2010.0
日本製鉄,2019-02-28,2003.5
日本製鉄,2019-03-29,1954.0
日本製鉄,2019-04-26,1980.5
日本製鉄,2019-05-31,1806.5
日本製鉄,2019-06-28,1849.0
日本製鉄,2019-07-31,1716.5
日本製鉄,2019-08-30,1486.0
日本製鉄,2019-09-30,1505.5
日本製鉄,2019-10-31,1591.5
日本製鉄,2019-11-29,1605.5
日本製鉄,2019-12-30,1654.0
日本製鉄,2020-01-31,1535.5
日本製鉄,2020-02-28,1216.0
日本製鉄,2020-03-31,925.4
日本製鉄,2020-04-30,911.9
日本製鉄,2020-05-29,992.6
日本製鉄,2020-06-30,1013.5
日本製鉄,2020-07-31,857.5
日本製鉄,2020-08-31,1044.5
日本製鉄,2020-09-30,989.5
日本製鉄,2020-10-30,1006.5
日本製鉄,2020-11-30,1276.5
日本製鉄,2020-12-30,1328.0
日本製鉄,2021-01-29,1207.0
日本製鉄,2021-02-26,1567.5
日本製鉄,2021-03-31,1886.5
日本触媒,2018-04-27,7440.0
日本触媒,2018-05-31,8390.0
日本触媒,2018-06-29,8010.0
日本触媒,2018-07-31,7980.0
日本触媒,2018-08-31,8190.0
日本触媒,2018-09-28,8830.0
日本触媒,2018-10-31,7280.0
日本触媒,2018-11-30,7570.0
日本触媒,2018-12-28,7010.0
日本触媒,2019-01-31,7200.0
日本触媒,2019-02-28,7590.0
日本触媒,2019-03-29,7220.0
日本触媒,2019-04-26,7700.0
日本触媒,2019-05-31,6520.0
日本触媒,2019-06-28,7120.0
日本触媒,2019-07-31,7110.0
日本触媒,2019-08-30,6150.0
日本触媒,2019-09-30,6140.0
日本触媒,2019-10-31,6720.0
日本触媒,2019-11-29,6770.0
日本触媒,2019-12-30,6790.0
日本触媒,2020-01-31,6500.0
日本触媒,2020-02-28,5480.0
日本触媒,2020-03-31,4950.0
日本触媒,2020-04-30,5120.0
日本触媒,2020-05-29,6030.0
日本触媒,2020-06-30,5640.0
日本触媒,2020-07-31,5240.0
日本触媒,2020-08-31,5580.0
日本触媒,2020-09-30,5600.0
日本触媒,2020-10-30,5100.0
日本触媒,2020-11-30,5220.0
日本触媒,2020-12-30,5780.0
日本触媒,2021-01-29,5860.0
日本触媒,2021-02-26,5660.0
日本触媒,2021-03-31,6340.0
日本電産,2018-04-27,17140.0
日本電産,2018-05-31,16885.0
日本電産,2018-06-29,16625.0
日本電産,2018-07-31,16180.0
日本電産,2018-08-31,16105.0
日本電産,2018-09-28,16345.0
日本電産,2018-10-31,14490.0
日本電産,2018-11-30,15120.0
日本電産,2018-12-28,12475.0
日本電産,2019-01-31,13030.0
日本電産,2019-02-28,13475.0
日本電産,2019-03-29,14025.0
日本電産,2019-04-26,15785.0
日本電産,2019-05-31,13590.0
日本電産,2019-06-28,14725.0
日本電産,2019-07-31,14715.0
日本電産,2019-08-30,13855.0
日本電産,2019-09-30,14520.0
日本電産,2019-10-31,16085.0
日本電産,2019-11-29,16190.0
日本電産,2019-12-30,15005.0
日本電産,2020-01-31,14040.0
日本電産,2020-02-28,12780.0
日本電産,2020-03-31,5607.0
日本電産,2020-04-30,6286.0
日本電産,2020-05-29,6622.0
日本電産,2020-06-30,7196.0
日本電産,2020-07-31,8375.0
日本電産,2020-08-31,8911.0
日本電産,2020-09-30,9805.0
日本電産,2020-10-30,10500.0
日本電産,2020-11-30,13305.0
日本電産,2020-12-30,12980.0
日本電産,2021-01-29,13850.0
日本電産,2021-02-26,13520.0
日本電産,2021-03-31,13435.0
日東電工,2018-04-27,8150.0
日東電工,2018-05-31,8559.0
日東電工,2018-06-29,8383.0
日東電工,2018-07-31,8082.0
日東電工,2018-08-31,8628.0
日東電工,2018-09-28,8516.0
日東電工,2018-10-31,7078.0
日東電工,2018-11-30,6203.0
日東電工,2018-12-28,5543.0
日東電工,2019-01-31,6140.0
日東電工,2019-02-28,5942.0
日東電工,2019-03-29,5815.0
日東電工,2019-04-26,5990.0
日東電工,2019-05-31,4750.0
日東電工,2019-06-28,5317.0
日東電工,2019-07-31,5390.0
日東電工,2019-08-30,4946.0
日東電工,2019-09-30,5204.0
日東電工,2019-10-31,6040.0
日東電工,2019-11-29,6140.0
日東電工,2019-12-30,6180.0
日東電工,2020-01-31,6190.0
日東電工,2020-02-28,5420.0
日東電工,2020-03-31,4825.0
日東電工,2020-04-30,5410.0
日東電工,2020-05-29,5830.0
日東電工,2020-06-30,6100.0
日東電工,2020-07-31,5950.0
日東電工,2020-08-31,6440.0
日東電工,2020-09-30,6840.0
日東電工,2020-10-30,7310.0
日東電工,2020-11-30,8640.0
日東電工,2020-12-30,9230.0
日東電工,2021-01-29,9470.0
日東電工,2021-02-26,9090.0
日東電工,2021-03-31,9460.0
日清食品ホールディングス,2018-04-27,8050.0
日清食品ホールディングス,2018-05-31,8100.0
日清食品ホールディングス,2018-06-29,8010.0
日清食品ホールディングス,2018-07-31,7710.0
日清食品ホールディングス,2018-08-31,7090.0
日清食品ホールディングス,2018-09-28,7810.0
日清食品ホールディングス,2018-10-31,7290.0
日清食品ホールディングス,2018-11-30,7330.0
日清食品ホールディングス,2018-12-28,6900.0
日清食品ホールディングス,2019-01-31,6910.0
日清食品ホールディングス,2019-02-28,7730.0
日清食品ホールディングス,2019-03-29,7600.0
日清食品ホールディングス,2019-04-26,7330.0
日清食品ホールディングス,2019-05-31,6580.0
日清食品ホールディングス,2019-06-28,6940.0
日清食品ホールディングス,2019-07-31,6790.0
日清食品ホールディングス,2019-08-30,7370.0
日清食品ホールディングス,2019-09-30,7800.0
日清食品ホールディングス,2019-10-31,8200.0
日清食品ホールディングス,2019-11-29,8200.0
日清食品ホールディングス,2019-12-30,8120.0
日清食品ホールディングス,2020-01-31,8260.0
日清食品ホールディングス,2020-02-28,8500.0
日清食品ホールディングス,2020-03-31,9000.0
日清食品ホールディングス,2020-04-30,8840.0
日清食品ホールディングス,2020-05-29,9000.0
日清食品ホールディングス,2020-06-30,9550.0
日清食品ホールディングス,2020-07-31,9480.0
日清食品ホールディングス,2020-08-31,10600.0
日清食品ホールディングス,2020-09-30,9900.0
日清食品ホールディングス,2020-10-30,9040.0
日清食品ホールディングス,2020-11-30,8620.0
日清食品ホールディングス,2020-12-30,8840.0
日清食品ホールディングス,2021-01-29,9050.0
日清食品ホールディングス,2021-02-26,8050.0
日清食品ホールディングス,2021-03-31,8210.0
日産自動車,2018-04-27,1151.5
日産自動車,2018-05-31,1080.5
日産自動車,2018-06-29,1078.0
日産自動車,2018-07-31,1055.5
日産自動車,2018-08-31,1040.0
日産自動車,2018-09-28,1063.5
日産自動車,2018-10-31,1027.5
日産自動車,2018-11-30,994.3
日産自動車,2018-12-28,880.3
日産自動車,2019-01-31,926.8
日産自動車,2019-02-28,962.4
日産自動車,2019-03-29,908.2
日産自動車,2019-04-26,893.3
日産自動車,2019-05-31,734.6
日産自動車,2019-06-28,771.6
日産自動車,2019-07-31,710.8
日産自動車,2019-08-30,656.4
日産自動車,2019-09-30,674.1
日産自動車,2019-10-31,689.4
日産自動車,2019-11-29,678.8
日産自動車,2019-12-30,636.1
日産自動車,2020-01-31,599.5
日産自動車,2020-02-28,463.6
日産自動車,2020-03-31,356.6
日産自動車,2020-04-30,369.8
日産自動車,2020-05-29,400.9
日産自動車,2020-06-30,399.2
日産自動車,2020-07-31,361.0
日産自動車,2020-08-31,431.5
日産自動車,2020-09-30,371.8
日産自動車,2020-10-30,366.0
日産自動車,2020-11-30,492.5
日産自動車,2020-12-30,560.0
日産自動車,2021-01-29,532.1
日産自動車,2021-02-26,574.7
日産自動車,2021-03-31,615.9
日立製作所,2018-04-27,801.6
日立製作所,2018-05-31,796.6
日立製作所,2018-06-29,781.6
日立製作所,2018-07-31,778.6
日立製作所,2018-08-31,725.5
日立製作所,2018-09-28,3860.0
日立製作所,2018-10-31,3462.0
日立製作所,2018-11-30,3288.0
日立製作所,2018-12-28,2935.5
日立製作所,2019-01-31,3413.0
日立製作所,2019-02-28,3335.0
日立製作所,2019-03-29,3585.0
日立製作所,2019-04-26,3689.0
日立製作所,2019-05-31,3686.0
日立製作所,2019-06-28,3949.0
日立製作所,2019-07-31,3892.0
日立製作所,2019-08-30,3629.0
日立製作所,2019-09-30,4023.0
日立製作所,2019-10-31,4069.0
日立製作所,2019-11-29,4300.0
日立製作所,2019-12-30,4626.0
日立製作所,2020-01-31,4230.0
日立製作所,2020-02-28,3637.0
日立製作所,2020-03-31,3143.0
日立製作所,2020-04-30,3241.0
日立製作所,2020-05-29,3455.0
日立製作所,2020-06-30,3403.0
日立製作所,2020-07-31,3128.0
日立製作所,2020-08-31,3530.0
日立製作所,2020-09-30,3543.0
日立製作所,2020-10-30,3502.0
日立製作所,2020-11-30,3966.0
日立製作所,2020-12-30,4065.0
日立製作所,2021-01-29,4306.0
日立製作所,2021-02-26,4876.0
日立製作所,2021-03-31,5004.0
日立金属,2018-04-27,1256.0
日立金属,2018-05-31,1198.0
日立金属,2018-06-29,1150.0
日立金属,2018-07-31,1208.0
日立金属,2018-08-31,1284.0
日立金属,2018-09-28,1407.0
日立金属,2018-10-31,1332.0
日立金属,2018-11-30,1278.0
日立金属,2018-12-28,1150.0
日立金属,2019-01-31,1219.0
日立金属,2019-02-28,1134.0
日立金属,2019-03-29,1286.0
日立金属,2019-04-26,1281.0
日立金属,2019-05-31,1082.0
日立金属,2019-06-28,1217.0
日立金属,2019-07-31,1154.0
日立金属,2019-08-30,1144.0
日立金属,2019-09-30,1166.0
日立金属,2019-10-31,1368.0
日立金属,2019-11-29,1532.0
日立金属,2019-12-30,1613.0
日立金属,2020-01-31,1702.0
日立金属,2020-02-28,1543.0
日立金属,2020-03-31,1139.0
日立金属,2020-04-30,1056.0
日立金属,2020-05-29,1242.0
日立金属,2020-06-30,1283.0
日立金属,2020-07-31,1372.0
日立金属,2020-08-31,1591.0
日立金属,2020-09-30,1615.0
日立金属,2020-10-30,1381.0
日立金属,2020-11-30,1533.0
日立金属,2020-12-30,1566.0
日立金属,2021-01-29,1669.0
日立金属,2021-02-26,1689.0
日立金属,2021-03-31,1822.0
日鉄ソリューションズ,2018-04-27,3170.0
日鉄ソリューションズ,2018-05-31,2963.0
日鉄ソリューションズ,2018-06-29,2793.0
日鉄ソリューションズ,2018-07-31,2946.0
日鉄ソリューションズ,2018-08-31,3595.0
日鉄ソリューションズ,2018-09-28,3670.0
日鉄ソリューションズ,2018-10-31,3375.0
日鉄ソリューションズ,2018-11-30,3245.0
日鉄ソリューションズ,2018-12-28,2640.0
日鉄ソリューションズ,2019-01-31,2862.0
日鉄ソリューションズ,2019-02-28,2942.0
日鉄ソリューションズ,2019-03-29,2988.0
日鉄ソリューションズ,2019-04-26,2986.0
日鉄ソリューションズ,2019-05-31,3385.0
日鉄ソリューションズ,2019-06-28,3420.0
日鉄ソリューションズ,2019-07-31,3690.0
日鉄ソリューションズ,2019-08-30,3550.0
日鉄ソリューションズ,2019-09-30,3525.0
日鉄ソリューションズ,2019-10-31,3705.0
日鉄ソリューションズ,2019-11-29,3790.0
日鉄ソリューションズ,2019-12-30,3600.0
日鉄ソリューションズ,2020-01-31,3255.0
日鉄ソリューションズ,2020-02-28,2992.0
日鉄ソリューションズ,2020-03-31,2632.0
日鉄ソリューションズ,2020-04-30,2697.0
日鉄ソリューションズ,2020-05-29,2952.0
日鉄ソリューションズ,2020-06-30,2945.0
日鉄ソリューションズ,2020-07-31,2756.0
日鉄ソリューションズ,2020-08-31,3085.0
日鉄ソリューションズ,2020-09-30,3240.0
日鉄ソリューションズ,2020-10-30,3050.0
日鉄ソリューションズ,2020-11-30,3085.0
日鉄ソリューションズ,2020-12-30,3040.0
日鉄ソリューションズ,2021-01-29,3355.0
日鉄ソリューションズ,2021-02-26,3125.0
日鉄ソリューションズ,2021-03-31,3510.0
本田技研工業,2018-04-27,3767.0
本田技研工業,2018-05-31,3447.0
本田技研工業,2018-06-29,3253.0
本田技研工業,2018-07-31,3355.0
本田技研工業,2018-08-31,3292.0
本田技研工業,2018-09-28,3439.0
本田技研工業,2018-10-31,3241.0
本田技研工業,2018-11-30,3202.0
本田技研工業,2018-12-28,2894.5
本田技研工業,2019-01-31,3249.0
本田技研工業,2019-02-28,3153.0
本田技研工業,2019-03-29,2995.0
本田技研工業,2019-04-26,3101.0
本田技研工業,2019-05-31,2651.0
本田技研工業,2019-06-28,2785.0
本田技研工業,2019-07-31,2710.5
本田技研工業,2019-08-30,2523.5
本田技研工業,2019-09-30,2798.5
本田技研工業,2019-10-31,2942.0
本田技研工業,2019-11-29,3067.0
本田技研工業,2019-12-30,3099.0
本田技研工業,2020-01-31,2831.0
本田技研工業,2020-02-28,2799.5
本田技研工業,2020-03-31,2430.0
本田技研工業,2020-04-30,2610.5
本田技研工業,2020-05-29,2784.0
本田技研工業,2020-06-30,2755.5
本田技研工業,2020-07-31,2524.0
本田技研工業,2020-08-31,2729.0
本田技研工業,2020-09-30,2473.5
本田技研工業,2020-10-30,2435.0
本田技研工業,2020-11-30,2871.5
本田技研工業,2020-12-30,2877.5
本田技研工業,2021-01-29,2764.5
本田技研工業,2021-02-26,2911.5
本田技研工業,2021-03-31,3319.0
村田製作所,2018-04-27,13850.0
村田製作所,2018-05-31,16185.0
村田製作所,2018-06-29,18620.0
村田製作所,2018-07-31,19500.0
村田製作所,2018-08-31,19185.0
村田製作所,2018-09-28,17465.0
村田製作所,2018-10-31,17165.0
村田製作所,2018-11-30,17315.0
村田製作所,2018-12-28,14955.0
村田製作所,2019-01-31,15420.0
村田製作所,2019-02-28,17325.0
村田製作所,2019-03-29,5512.0
村田製作所,2019-04-26,5960.0
村田製作所,2019-05-31,4705.0
村田製作所,2019-06-28,4840.0
村田製作所,2019-07-31,4843.0
村田製作所,2019-08-30,4459.0
村田製作所,2019-09-30,5185.0
村田製作所,2019-10-31,5863.0
村田製作所,2019-11-29,6344.0
村田製作所,2019-12-30,6746.0
村田製作所,2020-01-31,6328.0
村田製作所,2020-02-28,5721.0
村田製作所,2020-03-31,5472.0
村田製作所,2020-04-30,6019.0
村田製作所,2020-05-29,6015.0
村田製作所,2020-06-30,6316.0
村田製作所,2020-07-31,6609.0
村田製作所,2020-08-31,6280.0
村田製作所,2020-09-30,6773.0
村田製作所,2020-10-30,7267.0
村田製作所,2020-11-30,9129.0
村田製作所,2020-12-30,9320.0
村田製作所,2021-01-29,10055.0
村田製作所,2021-02-26,9081.0
村田製作所,2021-03-31,8842.0
東レ,2018-04-27,1022.0
東レ,2018-05-31,890.9
東レ,2018-06-29,874.0
東レ,2018-07-31,865.9
東レ,2018-08-31,833.7
東レ,2018-09-28,853.5
東レ,2018-10-31,801.9
東レ,2018-11-30,890.3
東レ,2018-12-28,772.0
東レ,2019-01-31,806.9
東レ,2019-02-28,775.5
東レ,2019-03-29,706.9
東レ,2019-04-26,758.0
東レ,2019-05-31,746.9
東レ,2019-06-28,819.2
東レ,2019-07-31,752.9
東レ,2019-08-30,757.6
東レ,2019-09-30,802.1
東レ,2019-10-31,770.7
東レ,2019-11-29,724.0
東レ,2019-12-30,741.1
東レ,2020-01-31,725.2
東レ,2020-02-28,624.7
東レ,2020-03-31,469.0
東レ,2020-04-30,499.1
東レ,2020-05-29,523.9
東レ,2020-06-30,507.5
東レ,2020-07-31,454.1
東レ,2020-08-31,503.7
東レ,2020-09-30,479.3
東レ,2020-10-30,470.4
東レ,2020-11-30,566.1
東レ,2020-12-30,610.9
東レ,2021-01-29,681.2
東レ,2021-02-26,696.6
東レ,2021-03-31,712.5
東京エレクトロン,2018-04-27,21055.0
東京エレクトロン,2018-05-31,20400.0
東京エレクトロン,2018-06-29,19020.0
東京エレクトロン,2018-07-31,19155.0
東京エレクトロン,2018-08-31,18875.0
東京エレクトロン,2018-09-28,15610.0
東京エレクトロン,2018-10-31,15685.0
東京エレクトロン,2018-11-30,15875.0
東京エレクトロン,2018-12-28,12515.0
東京エレクトロン,2019-01-31,15635.0
東京エレクトロン,2019-02-28,15150.0
東京エレクトロン,2019-03-29,16000.0
東京エレクトロン,2019-04-26,17645.0
東京エレクトロン,2019-05-31,14790.0
東京エレクトロン,2019-06-28,15120.0
東京エレクトロン,2019-07-31,18695.0
東京エレクトロン,2019-08-30,19005.0
東京エレクトロン,2019-09-30,20565.0
東京エレクトロン,2019-10-31,22075.0
東京エレクトロン,2019-11-29,22600.0
東京エレクトロン,2019-12-30,23925.0
東京エレクトロン,2020-01-31,24500.0
東京エレクトロン,2020-02-28,22325.0
東京エレクトロン,2020-03-31,20355.0
東京エレクトロン,2020-04-30,22940.0
東京エレクトロン,2020-05-29,21500.0
東京エレクトロン,2020-06-30,26440.0
東京エレクトロン,2020-07-31,28800.0
東京エレクトロン,2020-08-31,27150.0
東京エレクトロン,2020-09-30,27330.0
東京エレクトロン,2020-10-30,27900.0
東京エレクトロン,2020-11-30,35470.0
東京エレクトロン,2020-12-30,38400.0
東京エレクトロン,2021-01-29,39810.0
東京エレクトロン,2021-02-26,43550.0
東京エレクトロン,2021-03-31,46790.0
東京製鉄,2018-04-27,915.0
東京製鉄,2018-05-31,885.0
東京製鉄,2018-06-29,984.0
東京製鉄,2018-07-31,957.0
東京製鉄,2018-08-31,889.0
東京製鉄,2018-09-28,832.0
東京製鉄,2018-10-31,889.0
東京製鉄,2018-11-30,978.0
東京製鉄,2018-12-28,890.0
東京製鉄,2019-01-31,917.0
東京製鉄,2019-02-28,923.0
東京製鉄,2019-03-29,962.0
東京製鉄,2019-04-26,950.0
東京製鉄,2019-05-31,831.0
東京製鉄,2019-06-28,814.0
東京製鉄,2019-07-31,832.0
東京製鉄,2019-08-30,824.0
東京製鉄,2019-09-30,828.0
東京製鉄,2019-10-31,875.0
東京製鉄,2019-11-29,836.0
東京製鉄,2019-12-30,790.0
