name,end_month_date,end_month_price
東京製鉄,2020-01-31,826.0
東京製鉄,2020-02-28,688.0
東京製鉄,2020-03-31,676.0
東京製鉄,2020-04-30,691.0
東京製鉄,2020-05-29,698.0
東京製鉄,2020-06-30,620.0
東京製鉄,2020-07-31,593.0
東京製鉄,2020-08-31,711.0
東京製鉄,2020-09-30,715.0
東京製鉄,2020-10-30,662.0
東京製鉄,2020-11-30,656.0
東京製鉄,2020-12-30,668.0
東京製鉄,2021-01-29,737.0
東京製鉄,2021-02-26,702.0
東京製鉄,2021-03-31,847.0
東芝,2018-04-27,293.0
東芝,2018-05-31,306.0
東芝,2018-06-29,333.0
東芝,2018-07-31,343.0
東芝,2018-08-31,332.0
東芝,2018-09-28,3285.0
東芝,2018-10-31,3380.0
東芝,2018-11-30,3520.0
東芝,2018-12-28,3100.0
東芝,2019-01-31,3435.0
東芝,2019-02-28,3490.0
東芝,2019-03-29,3525.0
東芝,2019-04-26,3700.0
東芝,2019-05-31,3450.0
東芝,2019-06-28,3355.0
東芝,2019-07-31,3485.0
東芝,2019-08-30,3300.0
東芝,2019-09-30,3300.0
東芝,2019-10-31,3705.0
東芝,2019-11-29,3930.0
東芝,2019-12-30,3705.0
東芝,2020-01-31,3500.0
東芝,2020-02-28,2925.0
東芝,2020-03-31,2380.0
東芝,2020-04-30,2687.0
東芝,2020-05-29,2944.0
東芝,2020-06-30,3435.0
東芝,2020-07-31,3200.0
東芝,2020-08-31,3055.0
東芝,2020-09-30,2671.0
東芝,2020-10-30,2629.0
東芝,2020-11-30,2922.0
東芝,2020-12-30,2885.0
東芝,2021-01-29,3415.0
東芝,2021-02-26,3355.0
東芝,2021-03-31,3740.0
横河電機,2018-04-27,2414.0
横河電機,2018-05-31,1989.0
横河電機,2018-06-29,1972.0
横河電機,2018-07-31,1981.0
横河電機,2018-08-31,2279.0
横河電機,2018-09-28,2403.0
横河電機,2018-10-31,2221.0
横河電機,2018-11-30,2086.0
横河電機,2018-12-28,1901.0
横河電機,2019-01-31,2022.0
横河電機,2019-02-28,2144.0
横河電機,2019-03-29,2291.0
横河電機,2019-04-26,2318.0
横河電機,2019-05-31,2113.0
横河電機,2019-06-28,2112.0
横河電機,2019-07-31,1963.0
横河電機,2019-08-30,1930.0
横河電機,2019-09-30,1977.0
横河電機,2019-10-31,1997.0
横河電機,2019-11-29,2003.0
横河電機,2019-12-30,1929.0
横河電機,2020-01-31,1936.0
横河電機,2020-02-28,1737.0
横河電機,2020-03-31,1303.0
横河電機,2020-04-30,1480.0
横河電機,2020-05-29,1552.0
横河電機,2020-06-30,1680.0
横河電機,2020-07-31,1603.0
横河電機,2020-08-31,1733.0
横河電機,2020-09-30,1665.0
横河電機,2020-10-30,1526.0
横河電機,2020-11-30,1844.0
横河電機,2020-12-30,2054.0
横河電機,2021-01-29,2255.0
横河電機,2021-02-26,2016.0
横河電機,2021-03-31,2038.0
神戸製鋼所,2018-04-27,1132.0
神戸製鋼所,2018-05-31,1093.0
神戸製鋼所,2018-06-29,1014.0
神戸製鋼所,2018-07-31,1097.0
神戸製鋼所,2018-08-31,930.0
神戸製鋼所,2018-09-28,1010.0
神戸製鋼所,2018-10-31,908.0
神戸製鋼所,2018-11-30,934.0
神戸製鋼所,2018-12-28,764.0
神戸製鋼所,2019-01-31,870.0
神戸製鋼所,2019-02-28,881.0
神戸製鋼所,2019-03-29,831.0
神戸製鋼所,2019-04-26,849.0
神戸製鋼所,2019-05-31,673.0
神戸製鋼所,2019-06-28,705.0
神戸製鋼所,2019-07-31,704.0
神戸製鋼所,2019-08-30,554.0
神戸製鋼所,2019-09-30,576.0
神戸製鋼所,2019-10-31,588.0
神戸製鋼所,2019-11-29,559.0
神戸製鋼所,2019-12-30,589.0
神戸製鋼所,2020-01-31,507.0
神戸製鋼所,2020-02-28,401.0
神戸製鋼所,2020-03-31,334.0
神戸製鋼所,2020-04-30,365.0
神戸製鋼所,2020-05-29,401.0
神戸製鋼所,2020-06-30,370.0
神戸製鋼所,2020-07-31,338.0
神戸製鋼所,2020-08-31,407.0
神戸製鋼所,2020-09-30,399.0
神戸製鋼所,2020-10-30,405.0
神戸製鋼所,2020-11-30,505.0
神戸製鋼所,2020-12-30,551.0
神戸製鋼所,2021-01-29,487.0
神戸製鋼所,2021-02-26,656.0
神戸製鋼所,2021-03-31,748.0
積水化学工業,2018-04-27,1940.0
積水化学工業,2018-05-31,1788.0
積水化学工業,2018-06-29,1888.0
積水化学工業,2018-07-31,1998.0
積水化学工業,2018-08-31,1932.0
積水化学工業,2018-09-28,2096.0
積水化学工業,2018-10-31,1773.0
積水化学工業,2018-11-30,1842.0
積水化学工業,2018-12-28,1631.0
積水化学工業,2019-01-31,1692.0
積水化学工業,2019-02-28,1747.0
積水化学工業,2019-03-29,1779.0
積水化学工業,2019-04-26,1781.0
積水化学工業,2019-05-31,1597.0
積水化学工業,2019-06-28,1618.0
積水化学工業,2019-07-31,1621.0
積水化学工業,2019-08-30,1531.0
積水化学工業,2019-09-30,1673.0
積水化学工業,2019-10-31,1899.0
積水化学工業,2019-11-29,1905.0
積水化学工業,2019-12-30,1904.0
積水化学工業,2020-01-31,1843.0
積水化学工業,2020-02-28,1609.0
積水化学工業,2020-03-31,1433.0
積水化学工業,2020-04-30,1370.0
積水化学工業,2020-05-29,1505.0
積水化学工業,2020-06-30,1542.0
積水化学工業,2020-07-31,1432.0
積水化学工業,2020-08-31,1697.0
積水化学工業,2020-09-30,1677.0
積水化学工業,2020-10-30,1620.0
積水化学工業,2020-11-30,1803.0
積水化学工業,2020-12-30,1954.0
積水化学工業,2021-01-29,1884.0
積水化学工業,2021-02-26,1895.0
積水化学工業,2021-03-31,2125.0
第一三共,2018-04-27,3750.0
第一三共,2018-05-31,3495.0
第一三共,2018-06-29,4237.0
第一三共,2018-07-31,4622.0
第一三共,2018-08-31,4338.0
第一三共,2018-09-28,4925.0
第一三共,2018-10-31,4314.0
第一三共,2018-11-30,4167.0
第一三共,2018-12-28,3511.0
第一三共,2019-01-31,3767.0
第一三共,2019-02-28,4167.0
第一三共,2019-03-29,5100.0
第一三共,2019-04-26,5481.0
第一三共,2019-05-31,5255.0
第一三共,2019-06-28,5635.0
第一三共,2019-07-31,6647.0
第一三共,2019-08-30,7018.0
第一三共,2019-09-30,6804.0
第一三共,2019-10-31,7140.0
第一三共,2019-11-29,6862.0
第一三共,2019-12-30,7228.0
第一三共,2020-01-31,7441.0
第一三共,2020-02-28,6590.0
第一三共,2020-03-31,7434.0
第一三共,2020-04-30,7382.0
第一三共,2020-05-29,10085.0
第一三共,2020-06-30,8806.0
第一三共,2020-07-31,9258.0
第一三共,2020-08-31,9447.0
第一三共,2020-09-30,3229.0
第一三共,2020-10-30,2748.0
第一三共,2020-11-30,3694.0
第一三共,2020-12-30,3535.0
第一三共,2021-01-29,3365.0
第一三共,2021-02-26,3010.0
第一三共,2021-03-31,3225.0
豊田合成,2018-04-27,2774.0
豊田合成,2018-05-31,2869.0
豊田合成,2018-06-29,2809.0
豊田合成,2018-07-31,2820.0
豊田合成,2018-08-31,2772.0
豊田合成,2018-09-28,2805.0
豊田合成,2018-10-31,2435.0
豊田合成,2018-11-30,2185.0
豊田合成,2018-12-28,2175.0
豊田合成,2019-01-31,2371.0
豊田合成,2019-02-28,2522.0
豊田合成,2019-03-29,2344.0
豊田合成,2019-04-26,2310.0
豊田合成,2019-05-31,1899.0
豊田合成,2019-06-28,2101.0
豊田合成,2019-07-31,2010.0
豊田合成,2019-08-30,1977.0
豊田合成,2019-09-30,2163.0
豊田合成,2019-10-31,2556.0
豊田合成,2019-11-29,2557.0
豊田合成,2019-12-30,2745.0
豊田合成,2020-01-31,2521.0
豊田合成,2020-02-28,2306.0
豊田合成,2020-03-31,1854.0
豊田合成,2020-04-30,2014.0
豊田合成,2020-05-29,2303.0
豊田合成,2020-06-30,2242.0
豊田合成,2020-07-31,2044.0
豊田合成,2020-08-31,2315.0
豊田合成,2020-09-30,2405.0
豊田合成,2020-10-30,2638.0
豊田合成,2020-11-30,2832.0
豊田合成,2020-12-30,2995.0
豊田合成,2021-01-29,2757.0
豊田合成,2021-02-26,2761.0
豊田合成,2021-03-31,2908.0
野村不動産ホールディングス,2018-04-27,2718.0
野村不動産ホールディングス,2018-05-31,2553.0
野村不動産ホールディングス,2018-06-29,2458.0
野村不動産ホールディングス,2018-07-31,2435.0
野村不動産ホールディングス,2018-08-31,2409.0
野村不動産ホールディングス,2018-09-28,2294.0
野村不動産ホールディングス,2018-10-31,2119.0
野村不動産ホールディングス,2018-11-30,2242.0
野村不動産ホールディングス,2018-12-28,2015.0
野村不動産ホールディングス,2019-01-31,2113.0
野村不動産ホールディングス,2019-02-28,2109.0
野村不動産ホールディングス,2019-03-29,2125.0
野村不動産ホールディングス,2019-04-26,2355.0
野村不動産ホールディングス,2019-05-31,2234.0
野村不動産ホールディングス,2019-06-28,2316.0
野村不動産ホールディングス,2019-07-31,2217.0
野村不動産ホールディングス,2019-08-30,2252.0
野村不動産ホールディングス,2019-09-30,2334.0
野村不動産ホールディングス,2019-10-31,2574.0
野村不動産ホールディングス,2019-11-29,2645.0
野村不動産ホールディングス,2019-12-30,2620.0
野村不動産ホールディングス,2020-01-31,2705.0
野村不動産ホールディングス,2020-02-28,2328.0
野村不動産ホールディングス,2020-03-31,1755.0
野村不動産ホールディングス,2020-04-30,1772.0
野村不動産ホールディングス,2020-05-29,1994.0
野村不動産ホールディングス,2020-06-30,2000.0
野村不動産ホールディングス,2020-07-31,1752.0
野村不動産ホールディングス,2020-08-31,2029.0
野村不動産ホールディングス,2020-09-30,1994.0
野村不動産ホールディングス,2020-10-30,1821.0
野村不動産ホールディングス,2020-11-30,2260.0
野村不動産ホールディングス,2020-12-30,2283.0
野村不動産ホールディングス,2021-01-29,2334.0
野村不動産ホールディングス,2021-02-26,2399.0
野村不動産ホールディングス,2021-03-31,2665.0
野村総合研究所,2018-04-27,5650.0
野村総合研究所,2018-05-31,5480.0
野村総合研究所,2018-06-29,5370.0
野村総合研究所,2018-07-31,5360.0
野村総合研究所,2018-08-31,5530.0
野村総合研究所,2018-09-28,5740.0
野村総合研究所,2018-10-31,5000.0
野村総合研究所,2018-11-30,4985.0
野村総合研究所,2018-12-28,4075.0
野村総合研究所,2019-01-31,4440.0
野村総合研究所,2019-02-28,4530.0
野村総合研究所,2019-03-29,5030.0
野村総合研究所,2019-04-26,5430.0
野村総合研究所,2019-05-31,5310.0
野村総合研究所,2019-06-28,1727.0
野村総合研究所,2019-07-31,1939.0
野村総合研究所,2019-08-30,2113.0
野村総合研究所,2019-09-30,2151.0
野村総合研究所,2019-10-31,2311.0
野村総合研究所,2019-11-29,2309.0
野村総合研究所,2019-12-30,2338.0
野村総合研究所,2020-01-31,2420.0
野村総合研究所,2020-02-28,2355.0
野村総合研究所,2020-03-31,2288.0
野村総合研究所,2020-04-30,2634.0
野村総合研究所,2020-05-29,2848.0
野村総合研究所,2020-06-30,2927.0
野村総合研究所,2020-07-31,2776.0
野村総合研究所,2020-08-31,2819.0
野村総合研究所,2020-09-30,3095.0
野村総合研究所,2020-10-30,3095.0
野村総合研究所,2020-11-30,3525.0
野村総合研究所,2020-12-30,3695.0
野村総合研究所,2021-01-29,3535.0
野村総合研究所,2021-02-26,3310.0
野村総合研究所,2021-03-31,3425.0
関西ペイント,2018-04-27,2464.0
関西ペイント,2018-05-31,2336.0
関西ペイント,2018-06-29,2302.0
関西ペイント,2018-07-31,2566.0
関西ペイント,2018-08-31,2197.0
関西ペイント,2018-09-28,2094.0
関西ペイント,2018-10-31,1671.0
関西ペイント,2018-11-30,2127.0
関西ペイント,2018-12-28,2114.0
関西ペイント,2019-01-31,1910.0
関西ペイント,2019-02-28,2047.0
関西ペイント,2019-03-29,2111.0
関西ペイント,2019-04-26,2115.0
関西ペイント,2019-05-31,2057.0
関西ペイント,2019-06-28,2259.0
関西ペイント,2019-07-31,2156.0
関西ペイント,2019-08-30,2211.0
関西ペイント,2019-09-30,2511.0
関西ペイント,2019-10-31,2625.0
関西ペイント,2019-11-29,2758.0
関西ペイント,2019-12-30,2677.0
関西ペイント,2020-01-31,2646.0
関西ペイント,2020-02-28,2357.0
関西ペイント,2020-03-31,2058.0
関西ペイント,2020-04-30,2061.0
関西ペイント,2020-05-29,2232.0
関西ペイント,2020-06-30,2273.0
関西ペイント,2020-07-31,2030.0
関西ペイント,2020-08-31,2529.0
関西ペイント,2020-09-30,2608.0
関西ペイント,2020-10-30,2689.0
関西ペイント,2020-11-30,3165.0
関西ペイント,2020-12-30,3175.0
関西ペイント,2021-01-29,3085.0
関西ペイント,2021-02-26,2782.0
関西ペイント,2021-03-31,2955.0
ＪＦＥホールディングス,2018-04-27,2254.5
ＪＦＥホールディングス,2018-05-31,2252.0
ＪＦＥホールディングス,2018-06-29,2096.0
ＪＦＥホールディングス,2018-07-31,2265.5
ＪＦＥホールディングス,2018-08-31,2431.5
ＪＦＥホールディングス,2018-09-28,2607.0
ＪＦＥホールディングス,2018-10-31,2131.0
ＪＦＥホールディングス,2018-11-30,2001.5
ＪＦＥホールディングス,2018-12-28,1757.0
ＪＦＥホールディングス,2019-01-31,1914.5
ＪＦＥホールディングス,2019-02-28,1941.5
ＪＦＥホールディングス,2019-03-29,1878.5
ＪＦＥホールディングス,2019-04-26,1905.0
ＪＦＥホールディングス,2019-05-31,1508.0
ＪＦＥホールディングス,2019-06-28,1582.5
ＪＦＥホールディングス,2019-07-31,1447.5
ＪＦＥホールディングス,2019-08-30,1243.5
ＪＦＥホールディングス,2019-09-30,1300.0
ＪＦＥホールディングス,2019-10-31,1367.0
ＪＦＥホールディングス,2019-11-29,1395.0
ＪＦＥホールディングス,2019-12-30,1411.0
ＪＦＥホールディングス,2020-01-31,1315.0
ＪＦＥホールディングス,2020-02-28,1002.0
ＪＦＥホールディングス,2020-03-31,703.0
ＪＦＥホールディングス,2020-04-30,724.0
ＪＦＥホールディングス,2020-05-29,792.0
ＪＦＥホールディングス,2020-06-30,772.0
ＪＦＥホールディングス,2020-07-31,684.0
ＪＦＥホールディングス,2020-08-31,803.0
ＪＦＥホールディングス,2020-09-30,732.0
ＪＦＥホールディングス,2020-10-30,728.0
ＪＦＥホールディングス,2020-11-30,956.0
ＪＦＥホールディングス,2020-12-30,988.0
ＪＦＥホールディングス,2021-01-29,909.0
ＪＦＥホールディングス,2021-02-26,1118.0
ＪＦＥホールディングス,2021-03-31,1363.0
ＪＳＲ,2018-04-27,2065.0
ＪＳＲ,2018-05-31,2124.0
ＪＳＲ,2018-06-29,1886.0
ＪＳＲ,2018-07-31,2141.0
ＪＳＲ,2018-08-31,2157.0
ＪＳＲ,2018-09-28,2121.0
ＪＳＲ,2018-10-31,1686.0
ＪＳＲ,2018-11-30,1817.0
ＪＳＲ,2018-12-28,1655.0
ＪＳＲ,2019-01-31,1756.0
ＪＳＲ,2019-02-28,1846.0
ＪＳＲ,2019-03-29,1716.0
ＪＳＲ,2019-04-26,1688.0
ＪＳＲ,2019-05-31,1545.0
ＪＳＲ,2019-06-28,1701.0
ＪＳＲ,2019-07-31,1809.0
ＪＳＲ,2019-08-30,1738.0
ＪＳＲ,2019-09-30,1729.0
ＪＳＲ,2019-10-31,2049.0
ＪＳＲ,2019-11-29,1937.0
ＪＳＲ,2019-12-30,2012.0
ＪＳＲ,2020-01-31,1986.0
ＪＳＲ,2020-02-28,1900.0
ＪＳＲ,2020-03-31,1993.0
ＪＳＲ,2020-04-30,2040.0
ＪＳＲ,2020-05-29,2112.0
ＪＳＲ,2020-06-30,2080.0
ＪＳＲ,2020-07-31,2271.0
ＪＳＲ,2020-08-31,2260.0
ＪＳＲ,2020-09-30,2489.0
ＪＳＲ,2020-10-30,2346.0
ＪＳＲ,2020-11-30,2885.0
ＪＳＲ,2020-12-30,2874.0
ＪＳＲ,2021-01-29,3195.0
ＪＳＲ,2021-02-26,3175.0
ＪＳＲ,2021-03-31,3340.0
ＳＣＲＥＥＮホールディングス,2018-04-27,9010.0
ＳＣＲＥＥＮホールディングス,2018-05-31,9260.0
ＳＣＲＥＥＮホールディングス,2018-06-29,7800.0
ＳＣＲＥＥＮホールディングス,2018-07-31,8150.0
ＳＣＲＥＥＮホールディングス,2018-08-31,8410.0
ＳＣＲＥＥＮホールディングス,2018-09-28,6640.0
ＳＣＲＥＥＮホールディングス,2018-10-31,6150.0
ＳＣＲＥＥＮホールディングス,2018-11-30,5680.0
ＳＣＲＥＥＮホールディングス,2018-12-28,4605.0
ＳＣＲＥＥＮホールディングス,2019-01-31,4635.0
ＳＣＲＥＥＮホールディングス,2019-02-28,4440.0
ＳＣＲＥＥＮホールディングス,2019-03-29,4460.0
ＳＣＲＥＥＮホールディングス,2019-04-26,5340.0
ＳＣＲＥＥＮホールディングス,2019-05-31,3740.0
ＳＣＲＥＥＮホールディングス,2019-06-28,4495.0
ＳＣＲＥＥＮホールディングス,2019-07-31,5980.0
ＳＣＲＥＥＮホールディングス,2019-08-30,6100.0
ＳＣＲＥＥＮホールディングス,2019-09-30,6370.0
ＳＣＲＥＥＮホールディングス,2019-10-31,7590.0
ＳＣＲＥＥＮホールディングス,2019-11-29,7630.0
ＳＣＲＥＥＮホールディングス,2019-12-30,7490.0
ＳＣＲＥＥＮホールディングス,2020-01-31,5880.0
ＳＣＲＥＥＮホールディングス,2020-02-28,5470.0
ＳＣＲＥＥＮホールディングス,2020-03-31,4000.0
ＳＣＲＥＥＮホールディングス,2020-04-30,5260.0
ＳＣＲＥＥＮホールディングス,2020-05-29,4825.0
ＳＣＲＥＥＮホールディングス,2020-06-30,5030.0
ＳＣＲＥＥＮホールディングス,2020-07-31,5210.0
ＳＣＲＥＥＮホールディングス,2020-08-31,5170.0
ＳＣＲＥＥＮホールディングス,2020-09-30,5570.0
ＳＣＲＥＥＮホールディングス,2020-10-30,5690.0
ＳＣＲＥＥＮホールディングス,2020-11-30,6960.0
ＳＣＲＥＥＮホールディングス,2020-12-30,7600.0
ＳＣＲＥＥＮホールディングス,2021-01-29,8080.0
ＳＣＲＥＥＮホールディングス,2021-02-26,8300.0
ＳＣＲＥＥＮホールディングス,2021-03-31,9740.0
ＳＭＣ,2018-04-27,41720.0
ＳＭＣ,2018-05-31,41430.0
ＳＭＣ,2018-06-29,40630.0
ＳＭＣ,2018-07-31,37480.0
ＳＭＣ,2018-08-31,36970.0
ＳＭＣ,2018-09-28,36360.0
ＳＭＣ,2018-10-31,36150.0
ＳＭＣ,2018-11-30,38480.0
ＳＭＣ,2018-12-28,33240.0
ＳＭＣ,2019-01-31,35730.0
ＳＭＣ,2019-02-28,38750.0
ＳＭＣ,2019-03-29,41530.0
ＳＭＣ,2019-04-26,46060.0
ＳＭＣ,2019-05-31,35770.0
ＳＭＣ,2019-06-28,40170.0
ＳＭＣ,2019-07-31,39860.0
ＳＭＣ,2019-08-30,40140.0
ＳＭＣ,2019-09-30,46100.0
ＳＭＣ,2019-10-31,47190.0
ＳＭＣ,2019-11-29,49610.0
ＳＭＣ,2019-12-30,50290.0
ＳＭＣ,2020-01-31,48230.0
ＳＭＣ,2020-02-28,43070.0
ＳＭＣ,2020-03-31,45750.0
ＳＭＣ,2020-04-30,49000.0
ＳＭＣ,2020-05-29,54370.0
ＳＭＣ,2020-06-30,55180.0
ＳＭＣ,2020-07-31,55070.0
ＳＭＣ,2020-08-31,58250.0
ＳＭＣ,2020-09-30,58460.0
ＳＭＣ,2020-10-30,55300.0
ＳＭＣ,2020-11-30,66320.0
ＳＭＣ,2020-12-30,62950.0
ＳＭＣ,2021-01-29,63360.0
ＳＭＣ,2021-02-26,62900.0
ＳＭＣ,2021-03-31,64310.0
ＳＵＢＡＲＵ,2018-04-27,3679.0
ＳＵＢＡＲＵ,2018-05-31,3330.0
ＳＵＢＡＲＵ,2018-06-29,3225.0
ＳＵＢＡＲＵ,2018-07-31,3254.0
ＳＵＢＡＲＵ,2018-08-31,3301.0
ＳＵＢＡＲＵ,2018-09-28,3480.0
ＳＵＢＡＲＵ,2018-10-31,3053.0
ＳＵＢＡＲＵ,2018-11-30,2523.0
ＳＵＢＡＲＵ,2018-12-28,2360.0
ＳＵＢＡＲＵ,2019-01-31,2552.0
ＳＵＢＡＲＵ,2019-02-28,2826.5
ＳＵＢＡＲＵ,2019-03-29,2522.5
ＳＵＢＡＲＵ,2019-04-26,2720.5
ＳＵＢＡＲＵ,2019-05-31,2522.0
ＳＵＢＡＲＵ,2019-06-28,2619.0
ＳＵＢＡＲＵ,2019-07-31,2544.5
ＳＵＢＡＲＵ,2019-08-30,2846.0
ＳＵＢＡＲＵ,2019-09-30,3040.0
ＳＵＢＡＲＵ,2019-10-31,3123.0
ＳＵＢＡＲＵ,2019-11-29,2866.5
ＳＵＢＡＲＵ,2019-12-30,2713.5
ＳＵＢＡＲＵ,2020-01-31,2760.0
ＳＵＢＡＲＵ,2020-02-28,2619.5
ＳＵＢＡＲＵ,2020-03-31,2073.5
ＳＵＢＡＲＵ,2020-04-30,2175.0
ＳＵＢＡＲＵ,2020-05-29,2378.5
ＳＵＢＡＲＵ,2020-06-30,2241.5
ＳＵＢＡＲＵ,2020-07-31,1994.5
ＳＵＢＡＲＵ,2020-08-31,2202.5
ＳＵＢＡＲＵ,2020-09-30,2032.0
ＳＵＢＡＲＵ,2020-10-30,1905.5
ＳＵＢＡＲＵ,2020-11-30,2073.0
ＳＵＢＡＲＵ,2020-12-30,2062.5
ＳＵＢＡＲＵ,2021-01-29,2006.0
ＳＵＢＡＲＵ,2021-02-26,1988.5
ＳＵＢＡＲＵ,2021-03-31,2204.0
ＴＤＫ,2018-04-27,9450.0
ＴＤＫ,2018-05-31,9780.0
ＴＤＫ,2018-06-29,11320.0
ＴＤＫ,2018-07-31,11930.0
ＴＤＫ,2018-08-31,12490.0
ＴＤＫ,2018-09-28,12390.0
ＴＤＫ,2018-10-31,9750.0
ＴＤＫ,2018-11-30,8950.0
ＴＤＫ,2018-12-28,7720.0
ＴＤＫ,2019-01-31,8570.0
ＴＤＫ,2019-02-28,8700.0
ＴＤＫ,2019-03-29,8670.0
ＴＤＫ,2019-04-26,9690.0
ＴＤＫ,2019-05-31,7400.0
ＴＤＫ,2019-06-28,8340.0
ＴＤＫ,2019-07-31,8470.0
ＴＤＫ,2019-08-30,8460.0
ＴＤＫ,2019-09-30,9670.0
ＴＤＫ,2019-10-31,10830.0
ＴＤＫ,2019-11-29,11510.0
ＴＤＫ,2019-12-30,12390.0
ＴＤＫ,2020-01-31,11870.0
ＴＤＫ,2020-02-28,10450.0
ＴＤＫ,2020-03-31,8380.0
ＴＤＫ,2020-04-30,9380.0
ＴＤＫ,2020-05-29,10080.0
ＴＤＫ,2020-06-30,10680.0
ＴＤＫ,2020-07-31,11680.0
ＴＤＫ,2020-08-31,11010.0
ＴＤＫ,2020-09-30,11410.0
ＴＤＫ,2020-10-30,12210.0
ＴＤＫ,2020-11-30,14720.0
ＴＤＫ,2020-12-30,15540.0
ＴＤＫ,2021-01-29,16880.0
ＴＤＫ,2021-02-26,15240.0
ＴＤＫ,2021-03-31,15330.0
ＴＯＷＡ,2018-04-27,1353.0
ＴＯＷＡ,2018-05-31,1352.0
ＴＯＷＡ,2018-06-29,1117.0
ＴＯＷＡ,2018-07-31,1098.0
ＴＯＷＡ,2018-08-31,1089.0
ＴＯＷＡ,2018-09-28,1081.0
ＴＯＷＡ,2018-10-31,826.0
ＴＯＷＡ,2018-11-30,741.0
ＴＯＷＡ,2018-12-28,583.0
ＴＯＷＡ,2019-01-31,689.0
ＴＯＷＡ,2019-02-28,656.0
ＴＯＷＡ,2019-03-29,675.0
ＴＯＷＡ,2019-04-26,921.0
ＴＯＷＡ,2019-05-31,761.0
ＴＯＷＡ,2019-06-28,784.0
ＴＯＷＡ,2019-07-31,869.0
ＴＯＷＡ,2019-08-30,694.0
ＴＯＷＡ,2019-09-30,854.0
ＴＯＷＡ,2019-10-31,1076.0
ＴＯＷＡ,2019-11-29,1177.0
ＴＯＷＡ,2019-12-30,1182.0
ＴＯＷＡ,2020-01-31,1013.0
ＴＯＷＡ,2020-02-28,898.0
ＴＯＷＡ,2020-03-31,746.0
ＴＯＷＡ,2020-04-30,945.0
ＴＯＷＡ,2020-05-29,1119.0
ＴＯＷＡ,2020-06-30,1165.0
ＴＯＷＡ,2020-07-31,1219.0
ＴＯＷＡ,2020-08-31,1073.0
ＴＯＷＡ,2020-09-30,1154.0
ＴＯＷＡ,2020-10-30,1199.0
ＴＯＷＡ,2020-11-30,1814.0
ＴＯＷＡ,2020-12-30,2101.0
ＴＯＷＡ,2021-01-29,1926.0
ＴＯＷＡ,2021-02-26,1970.0
ＴＯＷＡ,2021-03-31,2137.0
